icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
a3d462,1611666322,KJFK,1611668107,KBOS,JBU518  ,1145,323,5671.0,192.0,0,2
addadb,1611666244,KJFK,1611687288,KSFO,JBU15   ,1117,239,505.0,26.0,0,5
a2cfcb,1611666090,KJFK,1611672574,KSDF,UPS2111 ,1630,338,3727.0,167.0,0,12
a97c49,1611665941,KJFK,1611690155,PANC,CKS908  ,2649,293,3138.0,8.0,0,13
a96171,1611665760,KJFK,1611686633,KSFO,DAL301  ,960,323,741.0,19.0,0,5
a449af,1611665553,KJFK,1611673584,KMCO,DAL1065 ,1599,209,5601.0,145.0,0,7
a03765,1611665376,KJFK,1611687580,KSFO,AAL76   ,1387,247,351.0,26.0,0,5
aa4cf5,1611664896,KJFK,1611671384,OA16,ATN3213 ,1579,232,11742.0,710.0,0,10
ad8836,1611664745,KJFK,1611675321,,JBU751  ,654,171,,,0,0
a968df,1611664651,KJFK,1611683750,KSEA,DAL308  ,967,194,1274.0,81.0,0,11
a3b4c8,1611664546,KJFK,1611673588,FL35,DAL2063 ,703,171,9647.0,566.0,0,9
ad3cdf,1611664467,KJFK,1611665930,,JBU869  ,1366,255,,,0,0
a189f2,1611664116,KJFK,1611678389,KDEN,DAL875  ,709,217,3427.0,36.0,0,20
a35012,1611663814,KJFK,1611672840,KFLL,DAL703  ,770,171,4728.0,149.0,0,4
a9a901,1611663451,KJFK,1611680698,KSLC,DAL706  ,1439,255,2058.0,75.0,0,3
a42b45,1611663225,KJFK,1611672639,KMIA,DAL737  ,1357,224,1950.0,2.0,0,5
a43f3c,1611662673,KJFK,1611671869,KRSW,DAL1396 ,1159,186,2508.0,6.0,0,8
a9f655,1611661222,KJFK,1611665455,,AVA043  ,1295,217,,,0,0
4d0117,1611660452,KJFK,1611682974,ELLX,CLX46C  ,3049,277,1164.0,63.0,0,2
aa4195,1611659715,KJFK,1611668591,KMIA,AAL1101 ,1684,194,2058.0,12.0,0,5
ade66f,1611659603,KJFK,1611665706,KCLT,AAL2643 ,1723,224,4343.0,175.0,0,7
a4a0cd,1611659390,KJFK,1611666577,KATL,DAL424  ,1424,186,1517.0,37.0,0,22
aa1dd4,1611659314,KJFK,1611678322,SKBO,AVA021  ,1032,171,6698.0,171.0,0,2
4d0112,1611659176,KJFK,1611681756,ELLX,CLX6601 ,1883,186,781.0,56.0,0,2
aca29a,1611658807,KJFK,1611660979,,JBU935  ,1667,293,,,0,0
ad8fa4,1611655781,KJFK,1611657897,,JBU209  ,1226,178,,,0,0
ade252,1611655477,KJFK,1611686920,KJFK,JBU559  ,901,201,2364.0,72.0,0,1
a19cc7,1611654996,KJFK,1611657069,,JBU2137 ,1290,171,,,0,0
71c043,1611654016,KJFK,1611758158,EDDF,KAL8505 ,3581,468,722.0,4.0,0,4
06a078,1611650900,KJFK,1611675770,LIMC,QTR8003 ,1655,217,615.0,51.0,0,4
a954ca,1611650777,KJFK,1611674750,PANC,CKS816  ,1935,209,1400.0,53.0,0,14
a62455,1611648849,KJFK,1611658524,,LRC671  ,1968,293,,,0,0
c0753b,1611648367,KJFK,1611654104,CYHM,SLQ9743 ,1922,87,1609.0,67.0,0,6
aabbd2,1611646279,KJFK,1611651455,2OH2,ATN3226 ,1197,201,4167.0,749.0,0,7
06a0e7,1611642045,KJFK,1611683462,OTHH,QTR59U  ,1819,255,3926.0,27.0,0,1
0c2095,1611641399,KJFK,1611659265,MPTO,CMP807  ,1863,255,12688.0,522.0,0,3
8990e3,1611639492,KJFK,1611698197,RCTP,EVA031  ,1956,156,11944.0,493.0,0,2
c01d16,1611639310,KJFK,1611643252,CYHM,CJT246  ,1607,201,1178.0,13.0,0,6
461f4e,1611637416,KJFK,1611664067,EFHK,FIN16   ,1570,232,5368.0,242.0,0,2
aabf50,1611637337,KJFK,1611658677,KLAX,SCX3053 ,1974,217,1948.0,15.0,0,8
ab5975,1611636598,KJFK,1611743286,KJFK,DAL156  ,1982,140,3061.0,87.0,0,1
a45552,1611636337,KJFK,1611655499,KSEA,ATN3452 ,1145,255,1589.0,58.0,0,11
4bb188,1611636221,KJFK,1611666119,,THY12   ,1997,156,,,0,0
a437c0,1611635463,KJFK,1611641219,8KY6,ABX152  ,1921,308,2682.0,1751.0,0,11
8964a4,1611634155,KJFK,1611675743,OMDB,UAE202  ,3080,354,2505.0,49.0,0,2
a7617e,1611633952,KJFK,1611640727,KIND,FDX1612 ,2170,308,4458.0,237.0,0,32
a33eda,1611633485,KJFK,1611640780,KSDF,UPS1111 ,1723,338,1692.0,121.0,0,11
ad9712,1611633184,KJFK,1611634885,,JBU437  ,1822,331,,,0,0
ad0da9,1611632975,KJFK,1611640521,,FDX1292 ,1303,338,,,0,0
a0733a,1611632872,KJFK,1611641189,4IL3,UPS1125 ,1964,316,2524.0,518.0,0,24
76cce7,1611632052,KJFK,1611697226,WSSS,SIA23   ,2094,338,6967.0,351.0,0,6
4075b4,1611630768,KJFK,1611653105,EGLL,VIR688  ,1488,338,1276.0,55.0,0,6
394a06,1611630653,KJFK,1611653964,LFPG,AFR5395 ,1215,239,5259.0,12.0,0,8
aad213,1611630503,KJFK,1611653218,EGLL,AAL9821 ,1838,209,1708.0,48.0,0,6
a0d98d,1611630396,KJFK,1611638022,,FDX1276 ,1857,262,,,0,0
4006c4,1611628594,KJFK,1611650456,EGLL,BAW14K  ,3120,399,1916.0,40.0,0,6
48436f,1611628450,KJFK,1611651760,EHAM,KLM644  ,583,117,2111.0,34.0,0,1
06a11d,1611628356,KJFK,1611668833,OTHH,QTR59G  ,1805,270,1527.0,56.0,0,1
040103,1611627890,KJFK,1611720097,EIDW,ETH500  ,2433,346,1624.0,55.0,0,4
a1ff83,1611626712,KJFK,1611628572,KBOS,JBU1318 ,1059,232,3852.0,92.0,0,3
a88d62,1611625745,KJFK,1611632982,KATL,GTI450  ,1907,255,1161.0,37.0,0,22
a1acdb,1611625458,KJFK,1611628462,KDCA,RPA5658 ,1074,300,1832.0,10.0,0,5
a45f59,1611625254,KJFK,1611633436,KMCO,DAL1717 ,1109,186,5146.0,130.0,0,7
406c3a,1611625107,KJFK,1611646430,EGLL,VIR4C   ,3247,338,1626.0,48.0,0,6
ab1d30,1611624737,KJFK,1611650243,LIMC,DAL3464 ,1395,239,814.0,58.0,0,4
a70f11,1611624357,KJFK,1611626148,,JBU1009 ,1174,224,,,0,0
400610,1611623782,KJFK,1611645568,EGLL,BAW116  ,1997,308,1659.0,55.0,0,6
ab879f,1611623515,KJFK,1611625690,,DAL1975 ,2066,262,,,0,0
abf7e2,1611623067,KJFK,1611624987,KBOS,RPA5740 ,1135,331,3367.0,77.0,0,3
a9d640,1611622784,KJFK,1611644664,EGLL,AAL106  ,2165,293,780.0,40.0,0,6
4851ae,1611622520,KJFK,1611645097,EHAM,KLM642  ,1584,217,1897.0,11.0,0,0
3965a1,1611622422,KJFK,1611645442,LFPG,AFR007  ,2141,354,3660.0,96.0,0,8
ac159a,1611622245,KJFK,1611625707,KBUF,RPA5754 ,1047,293,2220.0,29.0,0,16
abea64,1611622130,KJFK,1611625238,KROC,RPA5663 ,1279,384,385.0,40.0,0,12
a120fe,1611622009,KJFK,1611644988,LEMD,DAL3336 ,1884,346,33.0,90.0,0,3
a403c6,1611621516,KJFK,1611630508,KFLL,DAL1644 ,1830,331,3235.0,73.0,0,4
ad846f,1611621340,KJFK,1611629486,KMCO,JBU901  ,1763,323,4045.0,77.0,0,5
a96c96,1611621201,KJFK,1611642988,KSFO,DAL673  ,822,178,917.0,3.0,0,5
a449af,1611620507,KJFK,1611630886,,DAL1985 ,1662,293,,,0,0
a45552,1611620052,KJFK,1611628169,KJFK,ATN3452 ,1531,377,3092.0,41.0,0,1
ad5329,1611619803,KJFK,1611630853,TJSJ,JBU2503 ,1895,262,2454.0,27.0,0,1
ab63d7,1611619555,KJFK,1611621026,,DAL1943 ,2134,255,,,0,0
abaf1e,1611619474,KJFK,1611630312,TJSJ,DAL1859 ,2035,270,2419.0,27.0,0,1
a06db4,1611618815,KJFK,1611639561,KLAX,AAL3    ,1968,285,2617.0,53.0,0,7
a1a435,1611618402,KJFK,1611627289,KFLL,JBU1401 ,1882,300,2549.0,42.0,0,4
4b187e,1611617926,KJFK,1611643115,LSZH,SWR15X  ,1702,255,995.0,81.0,0,7
abba43,1611617566,KJFK,1611624479,KATL,DAL399  ,1817,194,2047.0,53.0,0,21
4caa40,1611616517,KJFK,1611637484,EIDW,EIN104  ,1990,209,2157.0,71.0,0,4
a144bb,1611616332,KJFK,1611636627,KLAX,DAL313  ,1874,308,1469.0,76.0,0,8
a390ed,1611615816,KJFK,1611625498,KMSP,DAL933  ,1505,293,1652.0,2.0,0,10
ab8fd0,1611615585,KJFK,1611632801,KSLC,DAL765  ,1904,338,1355.0,98.0,0,3
a97dcb,1611615474,KJFK,1611635387,KSEA,DAL307  ,1251,270,1213.0,5.0,0,11
a967c9,1611615365,KJFK,1611689694,VHHH,SOO7970 ,3628,437,885.0,39.0,0,1
a4c703,1611615248,KJFK,1611638841,EHAM,DAL46   ,1929,323,1647.0,3.0,0,1
0d0805,1611614838,KJFK,1611633403,MMMX,AMX403  ,4351,407,5633.0,139.0,0,1
ab6fbf,1611614646,KJFK,1611634490,KLAX,DAL309  ,2127,270,1594.0,83.0,0,8
a70ac4,1611614499,KJFK,1611624928,,N553CB  ,2699,209,,,0,0
ad4f72,1611613026,KJFK,1611621940,KFLL,JBU1171 ,1876,285,3204.0,73.0,0,4
869560,1611612779,KJFK,1611662420,RJTT,ANA109  ,2882,354,8649.0,309.0,0,1
a40d8d,1611612625,KJFK,1611622303,KMIA,DAL1521 ,1960,308,1936.0,12.0,0,5
a61173,1611612525,KJFK,1611618170,KDTW,EDV5189 ,1228,194,3868.0,115.0,0,10
a3b808,1611612420,KJFK,1611616104,KBUF,JBU102  ,2327,308,2980.0,67.0,0,16
a96577,1611612048,KJFK,1611634254,KSFO,DAL311  ,1780,316,396.0,11.0,0,5
a4c34c,1611611745,KJFK,1611646316,LLBG,DAL234  ,1991,262,7099.0,240.0,0,4
adcd6d,1611610761,KJFK,1611631949,KLAX,JBU1323 ,1698,217,2539.0,60.0,0,7
e48e71,1611610557,KJFK,1611643940,SBGR,TAM8181 ,2318,323,1868.0,20.0,0,2
a38633,1611610452,KJFK,1611619581,KMIA,AAL1184 ,2785,323,2333.0,28.0,0,5
abc651,1611610014,KJFK,1611615867,KDTW,DAL9938 ,533,117,4142.0,123.0,0,10
a1b2a8,1611608971,KJFK,1611616905,KMCO,JBU84   ,1597,247,6269.0,206.0,0,5
0c6016,1611608703,KJFK,1611612734,,BWA014  ,1855,316,,,0,0
ac1951,1611608073,KJFK,1611610088,KBOS,RPA5721 ,2039,361,4731.0,161.0,0,2
a438c3,1611607991,KJFK,1611616651,FL35,DAL753  ,1776,262,9921.0,566.0,0,9
a44d85,1611607540,KJFK,1611615855,KMCO,DAL760  ,1696,217,6040.0,184.0,0,7
ab2c0c,1611607339,KJFK,1611614383,KATL,DAL45   ,689,117,2419.0,68.0,0,20
adf4e9,1611607299,KJFK,1611608688,,JBU1537 ,2081,354,,,0,0
a646f9,1611607226,KJFK,1611608938,KTEB,XOJ503  ,782,415,2343.0,50.0,0,5
a35012,1611607074,KJFK,1611616789,KFLL,DAL693  ,1645,255,5105.0,180.0,0,4
a1ff83,1611607022,KJFK,1611610363,KROC,JBU486  ,1709,285,975.0,48.0,0,13
ad8bed,1611606935,KJFK,1611608375,,JBU1309 ,2484,361,,,0,0
a6209e,1611606873,KJFK,1611616313,,TAI577  ,2333,354,,,0,0
a4a0cd,1611606794,KJFK,1611616367,KRSW,DAL1525 ,878,163,2802.0,44.0,0,8
ab3d17,1611606549,KJFK,1611609774,KDCA,RPA5762 ,1496,308,112.0,35.0,0,5
a1c97c,1611606379,KJFK,1611613981,46SC,N214ML  ,2633,255,18423.0,2144.0,0,6
a19df2,1611606167,KJFK,1611610962,,JBU1041 ,1313,300,,,0,0
a3d4c6,1611606120,KJFK,1611616531,KMSP,DAL978  ,1934,323,2203.0,56.0,0,9
a198ed,1611605712,KJFK,1611614587,FL35,JBU125  ,1600,232,7539.0,711.0,0,9
0d0707,1611605655,KJFK,1611624893,MMMX,AMX409  ,3594,346,11257.0,368.0,0,0
a482fc,1611605263,KJFK,1611609623,KRDU,EDV4636 ,1811,392,2493.0,35.0,0,6
ad8836,1611605050,KJFK,1611614778,KRSW,JBU1729 ,1348,285,3213.0,59.0,0,8
780a3e,1611604645,KJFK,1611628757,PANC,CPA099  ,2518,262,3451.0,83.0,0,13
c0208a,1611604232,KJFK,1611607673,CYMX,CJT1592 ,573,293,3583.0,51.0,0,3
7380c5,1611604057,KJFK,1611613694,,ELY022  ,2128,285,,,0,0
aa1dd4,1611603934,KJFK,1611622968,SKBO,AVA211  ,2232,323,6298.0,164.0,0,2
aad5ca,1611603765,KJFK,1611612549,KMIA,AAL313  ,2652,308,3258.0,81.0,0,5
ade252,1611603576,KJFK,1611611291,,JBU2153 ,1746,285,,,0,0
a1a3a9,1611603267,KJFK,1611619880,,JBU1769 ,2164,285,,,0,0
acb59c,1611601550,KJFK,1611620995,KPHX,AAL658  ,2060,217,1140.0,42.0,0,10
ab38a1,1611601443,KJFK,1611612214,TJSJ,DAL1853 ,1617,133,3031.0,65.0,0,1
a894f2,1611601296,KJFK,1611615919,KDEN,JBU2597 ,2062,331,6848.0,226.0,0,20
896216,1611599835,KJFK,1611642436,OMDB,UAE2692 ,2779,300,2538.0,72.0,0,2
a4b508,1611599604,KJFK,1611623907,PANC,CKS9846 ,1943,217,2966.0,67.0,0,13
ac8d3c,1611599089,KJFK,1611600457,,DAL1908 ,2408,262,,,0,0
abd2e6,1611598524,KJFK,1611599844,,DAL1855 ,3011,338,,,0,0
4bb14c,1611598381,KJFK,1611602774,CYYZ,THY6363 ,1967,171,1774.0,51.0,0,4
a1286c,1611598027,KJFK,1611615567,SKMA,DAL253  ,1263,293,8396.0,777.0,0,2
aac7ab,1611597338,KJFK,1611598708,,JBU1409 ,3103,445,,,0,0
867f68,1611597215,KJFK,1611647113,RJTT,JAL5    ,2594,369,4908.0,111.0,0,1
a39017,1611596890,KJFK,1611604409,KATL,DAL418  ,1579,232,2592.0,53.0,0,21
a19cc7,1611595626,KJFK,1611596965,,JBU627  ,2979,377,,,0,0
a7ad0d,1611595233,KJFK,1611597205,,JBU2637 ,1981,262,,,0,0
ad6f93,1611595162,KJFK,1611603926,KFLL,JBU2201 ,1771,232,3870.0,111.0,0,4
a8df06,1611595051,KJFK,1611604873,,DAL644  ,848,201,,,0,0
a16c3a,1611594978,KJFK,1611616187,KLAX,DAL326  ,1525,300,3606.0,137.0,0,7
42449c,1611594319,KJFK,1611616957,EBLG,ELY842  ,1710,110,6463.0,271.0,0,2
a29931,1611594003,KJFK,1611597818,MA44,KAP396  ,2899,392,5678.0,291.0,0,5
a695ea,1611593860,KJFK,1611599216,KCLT,AAL163  ,2672,407,6365.0,290.0,0,5
4d0107,1611593732,KJFK,1611616920,ELLX,CLX57L  ,1983,95,1095.0,10.0,0,2
adc5ff,1611593428,KJFK,1611614585,KLAX,JBU723  ,1830,217,3354.0,121.0,0,7
a42efc,1611593344,KJFK,1611601318,KMCO,DAL1752 ,1617,239,5589.0,161.0,0,7
aba7b0,1611593294,KJFK,1611595079,,DAL1905 ,2602,308,,,0,0
71c045,1611593216,KJFK,1611688898,KLAX,KAL250  ,4356,521,3560.0,38.0,0,7
ab1c47,1611592675,KJFK,1611594058,,DAL1933 ,2417,293,,,0,0
a85887,1611592418,KJFK,1611602926,,JBU951  ,1453,209,,,0,0
a3b4c8,1611591970,KJFK,1611601871,KMIA,DAL1371 ,1325,133,1902.0,12.0,0,5
a44f0d,1611591069,KJFK,1611600808,KFLL,DAL1695 ,1513,186,3834.0,119.0,0,4
acd299,1611590994,KJFK,1611612621,KSEA,ASA160  ,1194,117,984.0,12.0,0,11
a1a458,1611590792,KJFK,1611601422,TJSJ,JBU2003 ,1570,217,2643.0,65.0,0,1
869232,1611589804,KJFK,1611639239,RJAA,ANA9    ,3290,346,13754.0,581.0,0,2
a61173,1611588752,KJFK,1611593327,,EDV5178 ,1407,293,,,0,0
a716f6,1611588134,KJFK,1611598789,,DAL621  ,666,125,,,0,0
a825e3,1611587901,KJFK,1611608006,KPHX,JBU2135 ,2374,171,1636.0,57.0,0,10
a6a3c2,1611587636,KJFK,1611596749,KFLL,JBU501  ,2452,186,3521.0,88.0,0,4
a74b1b,1611587573,KJFK,1611600767,02XS,SCX3023 ,3135,247,1038.0,187.0,0,5
ac791d,1611587498,KJFK,1611603260,,AAL806  ,2124,232,,,0,0
a8e37c,1611587329,KJFK,1611605088,MMMX,DAL603  ,2814,308,5662.0,178.0,0,1
ad0074,1611587239,KJFK,1611607384,KLAS,JBU211  ,2520,156,1432.0,89.0,0,4
a89f80,1611586445,KJFK,1611592739,KDTW,EDV4702 ,1463,102,5439.0,184.0,0,10
780bb6,1611586350,KJFK,1611612867,PANC,CAO1020 ,2707,217,1202.0,75.0,0,14
abea64,1611586272,KJFK,1611595915,,RPA5621 ,2048,194,,,0,0
a18284,1611585939,KJFK,1611603867,KSLC,DAL719  ,1428,117,1250.0,83.0,0,3
a1ff83,1611585790,KJFK,1611590329,,JBU1273 ,1935,224,,,0,0
0c20bd,1611585655,KJFK,1611603209,MPMG,CMP875  ,2079,171,11445.0,638.0,0,3
abf7e2,1611585573,KJFK,1611587728,KBOS,RPA5732 ,1390,186,3563.0,92.0,0,3
ab1d06,1611585511,KJFK,1611604509,KDTW,RPA5724 ,1840,232,7300.0,306.0,0,10
ad3cdf,1611585290,KJFK,1611586761,,JBU137  ,2744,209,,,0,0
a781d7,1611585171,KJFK,1611592572,KATL,JBU1919 ,2100,232,3372.0,60.0,0,21
ac0941,1611585082,KJFK,1611594113,,DAL1955 ,2058,125,,,0,0
acb1f5,1611584952,KJFK,1611590451,KJFK,N917PD  ,10058,49,10108.0,49.0,0,2
ac1951,1611584819,KJFK,1611589419,,RPA5609 ,1528,186,,,0,0
a0563b,1611584381,KJFK,1611603935,KPHX,DAL733  ,1484,95,1576.0,65.0,0,10
a189f2,1611584047,KJFK,1611605476,KLAX,DAL315  ,1408,102,3222.0,99.0,0,7
aa4195,1611583947,KJFK,1611605239,KLAX,AAL1    ,2388,110,2599.0,68.0,0,7
a3d767,1611583866,KJFK,1611605256,KSMF,ATN3430 ,2514,110,2650.0,121.0,0,20
a1dd2d,1611583790,KJFK,1611592731,KORD,RPA5725 ,1971,194,3048.0,0.0,0,5
ac89f7,1611583707,KJFK,1611594252,TJSJ,JBU403  ,2429,232,2435.0,35.0,0,1
a29611,1611583558,KJFK,1611611906,KJFK,JBU1381 ,2340,186,3214.0,72.0,0,1
ac893a,1611583085,KJFK,1611588953,,AAL978  ,2844,217,,,0,0
440670,1611582930,KJFK,1611585525,,TAY011  ,3648,194,,,1,0
a73690,1611582788,KJFK,1611591821,KFLL,JBU201  ,2589,201,4703.0,142.0,0,4
a9a901,1611582655,KJFK,1611602874,KLAS,DAL325  ,1990,171,1436.0,74.0,0,4
a6152a,1611582575,KJFK,1611586774,KRDU,EDV4804 ,1588,156,2711.0,12.0,0,6
ab4489,1611582300,KJFK,1611589527,KATL,DAL417  ,2182,156,2748.0,75.0,0,20
a2b26b,1611582228,KJFK,1611596691,02XS,JBU795  ,2152,171,1026.0,179.0,0,5
407131,1611582109,KJFK,1611604395,EGLL,VIR26Q  ,2327,156,2245.0,5.0,0,5
a7da9c,1611582012,KJFK,1611590300,KMCO,JBU83   ,2220,117,4837.0,100.0,0,5
ab879f,1611581800,KJFK,1611583139,,DAL1917 ,2553,140,,,0,0
ab4f5d,1611581713,KJFK,1611583186,,JBU409  ,2197,117,,,0,0
aae6cd,1611581625,KJFK,1611591564,,AAL1327 ,1876,209,,,0,0
a883bd,1611581308,KJFK,1611595093,KDFW,JBU709  ,1943,186,3810.0,66.0,0,18
a92b0c,1611581174,KJFK,1611614929,KATL,DAL1873 ,2470,148,2802.0,68.0,0,20
ab63d7,1611581116,KJFK,1611582536,,DAL1994 ,2535,186,,,0,0
a70f11,1611581046,KJFK,1611591268,,JBU881  ,2594,239,,,0,0
a8df2c,1611580964,KJFK,1611611739,KATL,DAL1243 ,2157,270,2631.0,68.0,0,20
a1a435,1611580908,KJFK,1611585532,,JBU379  ,2674,163,,,0,0
abba43,1611580834,KJFK,1611582142,,DAL1845 ,2471,125,,,0,0
ab5993,1611580771,KJFK,1611597170,,AAL496  ,2424,156,,,0,0
a96c96,1611580663,KJFK,1611591119,TJSJ,DAL639  ,2319,316,2628.0,50.0,0,1
a71aad,1611580599,KJFK,1611621017,KJFK,DAL625  ,2270,239,2723.0,49.0,0,1
ad9e73,1611580510,KJFK,1611603478,KLAX,JBU323  ,2840,209,3253.0,99.0,0,7
a44d85,1611580400,KJFK,1611588788,KMCO,DAL1065 ,2558,194,5714.0,145.0,0,7
a62ee6,1611580247,KJFK,1611603126,LEZG,GTI8248 ,2020,171,3278.0,3.0,0,0
a849ab,1611580077,KJFK,1611582015,,JBU2237 ,2315,140,,,0,0
add376,1611579988,KJFK,1611601691,KSFO,JBU15   ,2281,217,1005.0,3.0,0,5
ade609,1611579883,KJFK,1611581369,,JBU1057 ,1546,87,,,0,0
0c6015,1611579713,KJFK,1611594380,,BWA527  ,2640,270,,,0,0
a95dba,1611579604,KJFK,1611602369,KSFO,DAL301  ,2067,194,916.0,11.0,0,5
a27600,1611579510,KJFK,1611581591,KBOS,JBU518  ,1299,163,2767.0,47.0,0,3
899103,1611579390,KJFK,1611604423,PANC,CAL5321 ,2253,95,861.0,60.0,0,14
a3244a,1611579278,KJFK,1611588733,KMIA,AAL1610 ,2562,232,2290.0,12.0,0,5
aca29a,1611579203,KJFK,1611589662,TJSJ,JBU6325 ,1508,224,2310.0,27.0,0,1
a8e20f,1611579068,KJFK,1611618059,KJFK,DAL612  ,2030,148,3753.0,110.0,0,1
a08e1e,1611578964,KJFK,1611593618,02XS,DAL373  ,1418,110,1345.0,156.0,0,5
a014c9,1611578885,KJFK,1611602506,KSFO,AAL76   ,2482,239,1037.0,3.0,0,5
ab5975,1611578730,KJFK,1611600982,KLAX,DAL302  ,2486,171,2969.0,76.0,0,7
a98539,1611578641,KJFK,1611599616,KSEA,DAL308  ,1850,133,1046.0,12.0,0,11
a96171,1611578568,KJFK,1611601178,KSAN,DAL428  ,1588,156,2052.0,109.0,0,9
aa4587,1611578460,KJFK,1611584322,67KY,ATN3213 ,2603,72,1718.0,307.0,0,10
a438c3,1611578319,KJFK,1611587333,FL35,DAL2063 ,1403,72,11477.0,490.0,0,9
ad5329,1611578267,KJFK,1611589136,,JBU751  ,6418,849,,,0,0
a3b808,1611578135,KJFK,1611582869,,JBU677  ,2041,178,,,0,0
ade9c0,1611578042,KJFK,1611579553,,JBU869  ,2164,102,,,0,0
a120fe,1611577865,KJFK,1611592927,KDEN,DAL875  ,1987,224,2892.0,66.0,0,20
a4278e,1611577546,KJFK,1611586649,KFLL,DAL703  ,2098,178,3931.0,111.0,0,4
a40d8d,1611577444,KJFK,1611586632,KMIA,DAL737  ,1992,148,1813.0,2.0,0,5
a9bf4b,1611577365,KJFK,1611595019,KSLC,DAL706  ,1820,140,1681.0,98.0,0,3
4b8472,1611577235,KJFK,1611608719,LTBA,THY6568 ,2579,26,2332.0,56.0,0,1
a4a0cd,1611576382,KJFK,1611586379,KRSW,DAL1396 ,1573,95,2583.0,1.0,0,6
aaee3b,1611576281,KJFK,1611590849,,AAL2896 ,2569,163,,,0,0
06a07b,1611574071,KJFK,1611599298,LIMC,QTR8003 ,1984,110,635.0,40.0,0,4
aa7082,1611573541,KJFK,1611582179,KMIA,AAL1101 ,2210,125,2533.0,35.0,0,5
aa2542,1611573441,KJFK,1611592329,SKBO,AVA021  ,2217,186,4313.0,57.0,0,2
a6ab27,1611573071,KJFK,1611583450,TJSJ,JBU2265 ,1936,117,2448.0,27.0,0,1
aba281,1611572979,KJFK,1611578394,KCLT,AAL2643 ,2171,140,4164.0,130.0,0,6
a44ca0,1611572840,KJFK,1611580379,KATL,DAL424  ,2458,140,2196.0,22.0,0,20
ad846f,1611572685,KJFK,1611574660,,JBU935  ,2176,140,,,0,0
adf4e9,1611570272,KJFK,1611574067,,JBU559  ,2176,117,,,0,0
a1b2a8,1611569705,KJFK,1611571709,,JBU2137 ,2168,140,,,0,0
a954ca,1611569572,KJFK,1611593608,EHAM,CKS203  ,1489,125,2177.0,56.0,0,1
ad8bed,1611569507,KJFK,1611570987,,JBU209  ,2374,171,,,0,0
acb1f5,1611568898,KJFK,1611570839,KJFK,N917PD  ,10659,49,9794.0,3.0,0,2
a983b7,1611567588,KJFK,1611574785,KORD,CKS9812 ,2354,156,2639.0,14.0,0,5
4cc52a,1611565476,KJFK,1611589438,EBLG,SVA902  ,2856,133,5575.0,256.0,0,2
71bc23,1611563895,KJFK,1611587648,EBBR,AAR587  ,2552,133,632.0,12.0,0,3
a611c2,1611562209,KJFK,1611576928,,TAI567  ,2033,110,,,0,0
e8040b,1611562083,KJFK,1611587850,SPOL,LPE2373 ,2359,293,10441.0,370.0,0,4
aa3086,1611561883,KJFK,1611610617,RJGG,NCR621  ,2662,117,5850.0,140.0,0,0
a6ac43,1611557767,KJFK,1611593833,KDEN,VOI895  ,1417,102,2662.0,59.0,0,20
a5c99e,1611557287,KJFK,1611608968,,GTI8907 ,2564,117,,,0,0
0c208e,1611555408,KJFK,1611572276,MPMG,CMP807  ,2288,171,12767.0,546.0,0,3
06a0ea,1611555019,KJFK,1611596846,OTHH,QTR59U  ,2804,247,3714.0,4.0,0,1
7380c9,1611554662,KJFK,1611588353,LLSD,ELY008  ,2997,87,7844.0,337.0,0,4
8990de,1611553936,KJFK,1611611281,RCTP,EVA031  ,2676,56,12290.0,523.0,0,2
a4b827,1611552792,KJFK,1611587128,LLBG,DAL234  ,2814,163,7803.0,271.0,0,4
a8aed1,1611552680,KJFK,1611558298,KK62,GTI51   ,1552,247,10318.0,1211.0,0,6
c07c26,1611552576,KJFK,1611556594,CYHM,CJT1246 ,1687,79,1261.0,39.0,0,6
461f50,1611551231,KJFK,1611577942,EFHK,FIN16   ,2743,186,8065.0,577.0,0,2
ab60e3,1611551018,KJFK,1611552925,,DAL156  ,3373,285,,,0,0
4cc3ee,1611550384,KJFK,1611574349,EBLG,ABD301  ,2876,148,5813.0,302.0,0,2
4ba956,1611549688,KJFK,1611580243,LTFM,THY12   ,3608,156,20267.0,906.0,1,0
a894d0,1611549462,KJFK,1611556495,KATL,GTI450  ,1992,178,2229.0,0.0,0,21
a68c82,1611549380,KJFK,1611572750,KLAX,SCX3053 ,3142,72,3157.0,91.0,0,7
8964a1,1611548035,KJFK,1611590114,OMDB,UAE202  ,3277,209,2683.0,64.0,0,2
ad6f93,1611547072,KJFK,1611549057,,JBU437  ,1528,171,,,0,0
3c7061,1611546925,KJFK,1611572657,EDDF,GEC8161 ,3254,171,2181.0,79.0,0,5
48ae07,1611546361,KJFK,1611574897,EPWA,LOT27   ,2973,133,2162.0,171.0,0,1
aa4548,1611545959,KJFK,1611568629,EGLL,AAL9821 ,2486,194,1357.0,20.0,0,6
76cce4,1611545590,KJFK,1611611367,WSSS,SIA23   ,2885,194,9194.0,473.0,0,6
394a0a,1611544432,KJFK,1611567477,LFPG,AFR5395 ,2039,186,2315.0,124.0,0,8
344304,1611544155,KJFK,1611567336,LEMD,IBE6252 ,2342,255,4322.0,7.0,0,3
