icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
740828,1674008533,KJFK,1674037798,,RJA262G ,2238,369,,,0,0
4b1887,1674008435,KJFK,1674033655,LSZH,SWR84L  ,1508,232,588.0,147.0,0,7
ab4bf7,1674008378,KJFK,1674066607,,DAL44   ,2661,407,,,0,0
a13748,1674008240,KJFK,1674029849,EGPH,DAL208  ,968,247,1704.0,210.0,0,1
ab8862,1674008200,KJFK,1674033495,LSZH,DAL52   ,2495,384,644.0,155.0,0,7
4cabd3,1674008147,KJFK,1674116845,EIDW,EIN106  ,3244,491,350.0,40.0,0,4
ab5d52,1674007979,KJFK,1674033469,LIMC,DAL172  ,1314,209,469.0,146.0,0,4
a14c9b,1674007870,KJFK,1674014999,KORD,JBU605  ,1513,285,1589.0,16.0,0,5
ad1cde,1674007732,KJFK,1674074961,KJFK,JBU89   ,1594,217,3670.0,163.0,0,2
407698,1674007535,KJFK,1674029649,EGLL,VIR138M ,1537,293,2497.0,188.0,0,5
a1c935,1674007515,KJFK,1674012503,KCMH,RPA5678 ,2116,125,1228.0,48.0,0,13
a022c4,1674007470,KJFK,1674015468,KMCO,DAL1447 ,1084,217,3724.0,16.0,0,6
a01097,1674007403,KJFK,1674014050,KIND,RPA4679 ,2128,171,4479.0,214.0,0,28
4ca87c,1674007362,KJFK,1674033226,LIMC,ITY605  ,2263,300,585.0,146.0,0,4
a526e6,1674007170,KJFK,1674028078,KSFO,ASA41   ,2501,346,333.0,64.0,0,5
a1b449,1674007016,KJFK,1674010027,KDCA,RPA5757 ,885,239,3230.0,178.0,0,5
a3f82a,1674006915,KJFK,1674009261,KBOS,JBU918  ,1394,255,5069.0,321.0,0,3
a8aef3,1674006816,KJFK,1674019769,KDFW,JBU809  ,2933,217,4242.0,173.0,0,22
a25b4d,1674006758,KJFK,1674014095,KRFD,ATN3447 ,826,224,8712.0,436.0,0,31
a7e5c1,1674006709,KJFK,1674014774,KMCO,JBU2583 ,1018,285,4107.0,46.0,0,6
a7a956,1674006698,KJFK,1674021097,KAUS,JBU1295 ,2711,178,3610.0,131.0,0,6
addadb,1674006654,KJFK,1674027485,KLAX,JBU1723 ,1623,346,2619.0,15.0,0,7
a16273,1674006419,KJFK,1674031810,LEBL,DAL168  ,2437,331,2078.0,125.0,0,1
a0275c,1674006341,KJFK,1674026189,KLAX,AAL185  ,1224,194,2541.0,22.0,0,7
aad213,1674006109,KJFK,1674081008,,AAL106  ,2998,422,,,0,0
76cd6d,1674005964,KJFK,1674029858,EDDF,SIA25   ,2949,270,1289.0,163.0,0,5
a0634c,1674005859,KJFK,1674010793,KCMH,RPA4311 ,2076,133,1237.0,56.0,0,13
a7ad0d,1674005751,KJFK,1674014385,KMIA,JBU2193 ,804,255,7325.0,233.0,0,8
a4f05d,1674005683,KJFK,1674009672,7PS7,RPA4660 ,716,163,6221.0,502.0,0,11
ab52a2,1674005628,KJFK,1674024179,KLAS,DAL2409 ,1069,247,2373.0,32.0,0,4
a6f2b7,1674005414,KJFK,1674013281,KPBI,JBU1053 ,1100,300,18798.0,405.0,0,3
02013e,1674005276,KJFK,1674079208,,RAM201N ,2584,346,,,0,0
a48315,1674005001,KJFK,1674013558,,DAL1629 ,2569,224,,,0,0
a1863b,1674004883,KJFK,1674026817,LPPT,DAL272  ,1661,277,2127.0,0.0,0,4
a07f46,1674004852,KJFK,1674015358,KMSY,DAL2094 ,2504,209,967.0,8.0,0,5
4005bd,1674004817,KJFK,1674026685,EGLL,BAW116  ,2713,354,2550.0,195.0,0,5
a44308,1674004724,KJFK,1674013769,KMIA,DAL2495 ,1398,270,4796.0,96.0,0,7
ab6c08,1674004616,KJFK,1674086204,KATL,DAL1    ,2427,529,2160.0,22.0,0,21
ade9c0,1674004540,KJFK,1674013254,KFLL,JBU1501 ,898,201,2337.0,20.0,0,4
a0f46f,1674004478,KJFK,1674012318,KATL,DAL1192 ,2437,308,2433.0,7.0,0,20
a9c508,1674004449,KJFK,1674125992,KISP,AAL292  ,3565,468,10519.0,1897.0,0,2
a7dadc,1674004364,KJFK,1674008879,KRDU,EDV5261 ,982,209,2252.0,42.0,0,6
a845f4,1674004311,KJFK,1674013150,KTPA,JBU225  ,2396,232,1639.0,15.0,0,8
ab0a9d,1674004249,KJFK,1674061198,,DAL48   ,2820,468,,,0,0
a4b470,1674004152,KJFK,1674083460,KATL,DAL152  ,1666,224,3372.0,98.0,0,21
a2033a,1674004083,KJFK,1674008968,KDTW,JBU1419 ,1228,262,5563.0,306.0,0,8
a4ddca,1674004017,KJFK,1674008624,KRDU,RPA4371 ,824,277,2682.0,57.0,0,6
a39723,1674003785,KJFK,1674008519,KDTW,EDV5314 ,1323,224,5375.0,291.0,0,8
4b187d,1674003642,KJFK,1674028665,LSGG,SWR78B  ,2363,354,603.0,149.0,0,3
a1b2ee,1674003539,KJFK,1674022045,KLAS,JBU1211 ,1053,239,1828.0,32.0,0,4
acbcfd,1674003523,KJFK,1674004642,KLDJ,N92N    ,4904,239,806.0,145.0,1,5
a301f3,1674003472,KJFK,1674008727,KCLT,EDV4702 ,2788,209,4957.0,229.0,0,6
a08a85,1674003437,KJFK,1674012119,KMSP,EDV4896 ,2253,361,1056.0,2.0,0,9
a491f1,1674003365,KJFK,1674011421,KPBI,DAL1514 ,1336,232,24008.0,1167.0,0,3
abde0b,1674003306,KJFK,1674022019,KPDX,DAL418  ,1421,293,2320.0,112.0,0,23
a4c5d8,1674003217,KJFK,1674025883,EGKK,JBU43   ,2170,369,5347.0,388.0,0,3
4cc52f,1674003159,KJFK,1674021169,BIKF,ICE614  ,2525,323,591.0,24.0,0,0
a0144e,1674003074,KJFK,1674007818,KDCA,RPA4781 ,932,270,2493.0,147.0,0,5
a50549,1674003019,KJFK,1674005475,KBOS,RPA4349 ,952,224,5140.0,329.0,0,3
a17b16,1674002916,KJFK,1674026893,EBBR,DAL140  ,3130,544,1736.0,149.0,0,3
a0f4f6,1674002840,KJFK,1674026290,LEMD,DAL126  ,1540,232,405.0,46.0,0,3
a854d0,1674002780,KJFK,1674019316,KSLC,JBU71   ,2267,369,2934.0,113.0,0,3
a033ae,1674002707,KJFK,1674022726,KLAX,AAL300  ,1725,262,3373.0,30.0,0,7
4005c1,1674002470,KJFK,1674024929,EGLL,BAW176A ,2276,361,2569.0,195.0,0,5
a85887,1674002328,KJFK,1674020906,CYVR,JBU1975 ,1522,239,1200.0,10.0,0,3
a32861,1674002163,KJFK,1674019757,MMMX,AAL2995 ,3020,201,14580.0,574.0,0,1
aba1a0,1674002109,KJFK,1674011643,,DAL1975 ,2229,331,,,0,0
a07f60,1674002021,KJFK,1674007014,,EDV5168 ,961,209,,,0,0
3965a3,1674001783,KJFK,1674078599,KSFO,AFR007  ,1620,255,292.0,72.0,0,5
a385ee,1674001738,KJFK,1674012418,06MO,EDV4688 ,2752,209,6748.0,516.0,0,22
aca29a,1674001686,KJFK,1674021484,KONT,JBU355  ,1436,239,2028.0,5.0,0,6
a32368,1674001558,KJFK,1674010476,KFLL,DAL1638 ,1305,247,2585.0,27.0,0,4
a1be10,1674001430,KJFK,1674005208,7PS7,RPA5829 ,803,178,4596.0,609.0,0,13
a130cb,1674001406,KJFK,1674007820,KIND,EDV5160 ,2573,201,5977.0,298.0,0,26
a3c246,1674001325,KJFK,1674009954,KTPA,DAL1553 ,2809,217,3340.0,30.0,0,8
aaa326,1674001253,KJFK,1674025258,LEBL,AAL66   ,1414,217,1112.0,118.0,0,1
abbdfa,1674001055,KJFK,1674011121,,DAL1943 ,2936,453,,,0,0
ad7760,1674000989,KJFK,1674006220,KCLT,AAL2038 ,2733,171,5532.0,213.0,0,5
abb007,1674000847,KJFK,1674026097,EDDF,DAL106  ,1256,217,1893.0,170.0,0,5
706057,1674000785,KJFK,1674032756,,KAC118  ,2963,377,,,0,0
aafc36,1674000712,KJFK,1674019357,KSEA,DAL357  ,1463,262,843.0,25.0,0,12
a3e011,1674000633,KJFK,1674006634,KCVG,EDV5359 ,2968,232,1665.0,62.0,0,12
a546c9,1674000575,KJFK,1674003076,,RPA4528 ,816,247,,,0,0
a24a0a,1674000526,KJFK,1674019454,KSEA,ASA17   ,2436,399,784.0,25.0,0,12
a04e00,1674000449,KJFK,1674007521,FL84,DAL807  ,1008,224,5636.0,533.0,0,6
a9bd9a,1674000339,KJFK,1674023063,EGLL,AAL100  ,2743,384,2925.0,218.0,0,5
ad6ec5,1674000303,KJFK,1674016763,MMJC,AMX403  ,3267,217,14961.0,877.0,0,1
a33aa7,1674000238,KJFK,1674002663,KSYR,EDV5224 ,1074,178,2918.0,214.0,0,12
a8299a,1674000167,KJFK,1674008949,KTPA,JBU2825 ,2474,194,1620.0,15.0,0,8
a194aa,1674000108,KJFK,1674008148,KMCO,JBU283  ,786,201,3639.0,16.0,0,6
ad935b,1674000004,KJFK,1674011023,TJSJ,JBU1903 ,9718,910,4830.0,157.0,0,1
a77d89,1673995740,KJFK,1673999252,KBUF,EDV5407 ,1544,255,502.0,113.0,0,15
a2d27c,1673995410,KJFK,1673998560,KROC,JBU1186 ,1229,239,757.0,96.0,0,12
acb5ac,1673994601,KJFK,1673996126,KJFK,N918PD  ,10439,178,9602.0,178.0,0,2
acbcfd,1673994467,KJFK,1673995439,KJFK,N92N    ,4440,209,3929.0,209.0,1,3
a1fc1d,1673993104,KJFK,1673994299,KJFK,N227MH  ,3602,171,3796.0,178.0,1,3
a19357,1673992779,KJFK,1673997992,KCLT,EDV5448 ,1302,171,5235.0,252.0,0,6
a7cfb7,1673992734,KJFK,1673996056,KROC,EDV4859 ,2043,186,623.0,103.0,0,12
acb963,1673992504,KJFK,1673996586,KJFK,N919PD  ,10802,140,10080.0,156.0,0,2
a4350c,1673992500,KJFK,1673997491,KDTW,DAL350  ,1787,194,5431.0,313.0,0,8
a19df2,1673992152,KJFK,1673997177,KDTW,JBU1019 ,1730,194,6288.0,367.0,0,9
a276dd,1673992086,KJFK,1673994523,KBOS,SKW3995 ,1729,194,5998.0,374.0,0,4
a56e48,1673991436,KJFK,1673996689,KCMH,RPA4685 ,1287,201,2240.0,117.0,0,13
a8913b,1673991378,KJFK,1673998522,FL84,JBU1677 ,2225,201,7098.0,548.0,0,6
a31122,1673991314,KJFK,1673998997,KORD,SKW3945 ,1842,194,3247.0,145.0,0,3
a57458,1673990973,KJFK,1673999107,KBNA,RPA4520 ,1411,178,2491.0,46.0,0,5
a33743,1673990730,KJFK,1673993932,KIAD,SKW3978 ,1661,239,352.0,64.0,0,8
a04e60,1673990516,KJFK,1673995202,KRDU,RPA4479 ,1599,201,3315.0,103.0,0,6
a3a155,1673990433,KJFK,1673998556,KMCO,DAL1214 ,1814,217,4107.0,54.0,0,6
adcdcc,1673989837,KJFK,1673995331,KCLT,AAL327  ,1931,163,5878.0,282.0,0,5
a15052,1673989703,KJFK,1673992517,KBOS,JBU1118 ,1895,209,6943.0,420.0,0,3
a5106e,1673989416,KJFK,1673992592,KDCA,RPA4560 ,1666,178,5000.0,284.0,0,5
a34ae0,1673989134,KJFK,1673998202,KMIA,DAL2874 ,1864,194,4408.0,127.0,0,5
ab9b13,1673988848,KJFK,1673998084,KMIA,AAL338  ,1397,209,4564.0,142.0,0,5
a968df,1673988790,KJFK,1673995942,KATL,DAL379  ,1705,186,2905.0,53.0,0,20
a73690,1673988711,KJFK,1673995861,KATL,JBU1719 ,1760,224,2769.0,45.0,0,20
a20347,1673988646,KJFK,1673992181,KDCA,RPA5812 ,1630,186,2415.0,147.0,0,5
a03038,1673988433,KJFK,1673997327,KFLL,DAL1684 ,1793,217,3362.0,88.0,0,4
a5255a,1673988356,KJFK,1673992611,8OI0,RPA4778 ,1712,224,6042.0,2346.0,0,18
acf2e4,1673988300,KJFK,1673995801,KBNA,EDV4689 ,1909,201,2497.0,61.0,0,5
a1fc1d,1673988168,KJFK,1673989845,KJFK,N227MH  ,3362,171,4284.0,209.0,1,3
a3298a,1673987973,KJFK,1673995222,KMKE,JBU679  ,1003,209,499.0,53.0,0,10
a395dd,1673987824,KJFK,1673991384,KTEB,N330AP  ,958,277,2854.0,210.0,0,3
a1f822,1673987763,KJFK,1673991819,KPIT,RPA5613 ,1506,178,5500.0,387.0,0,13
a6a3c2,1673987710,KJFK,1673996512,FD38,JBU53   ,1841,194,5440.0,878.0,0,8
a4da13,1673987627,KJFK,1673993964,KIND,RPA4449 ,1063,186,4443.0,237.0,0,28
a7a956,1673987584,KJFK,1673991980,KRDU,JBU2285 ,2004,224,2568.0,73.0,0,6
a7dadc,1673987423,KJFK,1673990951,KRIC,EDV5291 ,1676,232,2654.0,154.0,0,11
a17c12,1673987363,KJFK,1673991564,OI62,EDV4758 ,1577,194,4618.0,2156.0,0,19
a4ba02,1673987302,KJFK,1673993577,KCVG,RPA4599 ,1698,239,2526.0,130.0,0,12
a34215,1673987239,KJFK,1673996207,KMSP,EDV4836 ,1853,186,2660.0,94.0,0,11
a39723,1673987175,KJFK,1673989543,KBWI,EDV4635 ,1572,186,1122.0,85.0,0,5
ad56e0,1673987120,KJFK,1673995263,KMCO,JBU383  ,1646,262,4398.0,85.0,0,7
a35701,1673986960,KJFK,1673994084,FL84,EDV4653 ,1916,209,7879.0,487.0,0,6
acbf73,1673986941,KJFK,1673990389,KJFK,N920PD  ,10252,178,10476.0,148.0,0,2
a7c849,1673986893,KJFK,1673992049,KCLT,EDV4931 ,1353,186,4743.0,236.0,0,6
acb5ac,1673986721,KJFK,1673988815,KJFK,N918PD  ,9676,163,9989.0,125.0,0,2
a33ca9,1673986706,KJFK,1673997420,06MO,JBU2221 ,1646,201,6784.0,531.0,0,22
a54312,1673986624,KJFK,1673990499,7PS7,RPA4640 ,1798,194,6199.0,502.0,0,11
a08e82,1673986472,KJFK,1673991726,KCMH,RPA4767 ,1392,209,1165.0,102.0,0,13
a3f82a,1673986425,KJFK,1673989888,KBUF,JBU2902 ,1701,217,286.0,105.0,0,15
a08317,1673986307,KJFK,1673992972,KSAV,EDV5124 ,1810,178,3126.0,129.0,0,3
a1f0b4,1673986252,KJFK,1673992343,KIND,RPA5764 ,1732,209,5771.0,305.0,0,26
a1fc1d,1673986085,KJFK,1673987429,KJFK,N227MH  ,3373,178,3850.0,186.0,1,3
a1c935,1673985826,KJFK,1673990742,KCMH,RPA5679 ,1782,232,1228.0,102.0,0,13
ab93a5,1673985668,KJFK,1673998586,KDFW,AAL2246 ,2320,133,4438.0,226.0,0,21
a3e011,1673985589,KJFK,1673987866,,EDV5476 ,1615,186,,,0,0
a2d9ea,1673985420,KJFK,1673994444,KFLL,JBU2901 ,2098,201,3716.0,103.0,0,4
a301f3,1673984671,KJFK,1673987275,VT26,EDV5413 ,1841,217,8768.0,711.0,0,16
a546c9,1673984580,KJFK,1673986937,,RPA4389 ,1055,232,,,0,0
a70f11,1673984421,KJFK,1673998748,KAUS,JBU295  ,1964,133,2788.0,139.0,0,6
a32ef8,1673984005,KJFK,1673985897,KORH,JBU776  ,1138,209,461.0,81.0,0,10
ac1dbc,1673983774,KJFK,1673984747,KTEB,N88ZA   ,3920,209,105.0,157.0,1,3
a6ce58,1673983350,KJFK,1673987944,KRDU,EDV5197 ,2700,369,2875.0,96.0,0,6
a1741a,1673983063,KJFK,1673985439,KBOS,JBU218  ,1766,232,6937.0,382.0,0,3
a25238,1673982730,KJFK,1673985527,VT26,JBU134  ,1572,209,9557.0,810.0,0,16
aab2bf,1673982097,KJFK,1673990171,KMCO,JBU1483 ,2031,201,4063.0,62.0,0,5
acb5ac,1673981921,KJFK,1673984137,KJFK,N918PD  ,11164,163,9935.0,125.0,0,2
a33aa7,1673981856,KJFK,1673985101,CYUL,EDV5420 ,1308,217,818.0,78.0,0,3
ab4f5d,1673981730,KJFK,1673992617,TJSJ,JBU803  ,2269,224,5331.0,202.0,0,1
a1a3a9,1673981655,KJFK,1673992294,MDBL,JBU309  ,2260,224,4162.0,1508.0,0,4
a1e58f,1673981146,KJFK,1673984470,KDCA,RPA5694 ,1705,178,3567.0,224.0,0,4
ad7ece,1673981032,KJFK,1673990223,KMIA,AAL2148 ,2341,247,3989.0,111.0,0,5
a1ff83,1673980964,KJFK,1673983450,KBOS,JBU818  ,1635,201,5304.0,336.0,0,3
a4077d,1673980912,KJFK,1673994502,KAUS,DAL1428 ,2039,186,3386.0,170.0,0,6
a0311d,1673980843,KJFK,1673983256,KBOS,DAL1013 ,1509,224,7268.0,428.0,0,3
a1ff90,1673980430,KJFK,1673983305,KPWM,RPA5863 ,1672,201,13241.0,1066.0,0,8
a32f82,1673980360,KJFK,1673983765,KBUF,EDV5057 ,1826,186,165.0,113.0,0,15
a6cb48,1673980129,KJFK,1673989169,FD20,JBU129  ,2235,217,6827.0,1981.0,0,12
a2b622,1673980013,KJFK,1673987386,KORD,JBU105  ,1678,194,2696.0,69.0,0,3
a3b808,1673979645,KJFK,1673982291,NY28,JBU116  ,1799,194,3544.0,882.0,0,12
a7e24a,1673979503,KJFK,1673984598,KDTW,EDV4966 ,1651,163,5240.0,329.0,0,8
a9e167,1673979390,KJFK,1673988266,KMIA,AAL533  ,1717,194,4843.0,165.0,0,5
ab8112,1673979311,KJFK,1673984919,KCLT,AAL2338 ,2067,156,4993.0,244.0,0,6
aa4d77,1673979241,KJFK,1673988116,KMIA,JBU2993 ,1381,247,3216.0,81.0,0,5
a22358,1673979190,KJFK,1673982199,KIAD,RPA5840 ,1353,239,336.0,64.0,0,7
a4794e,1673978856,KJFK,1673979749,KLGA,DAL9961 ,1728,293,3417.0,222.0,0,3
a285da,1673978826,KJFK,1673984170,KSLK,KAP902  ,1954,194,8370.0,567.0,0,3
a07f60,1673978493,KJFK,1673983972,KCLT,EDV4763 ,1532,186,6776.0,328.0,0,6
a5780f,1673978340,KJFK,1673980787,KBOS,RPA4368 ,1496,201,5587.0,352.0,0,3
ac760d,1673978284,KJFK,1673988813,,AAL626  ,1604,171,,,0,0
aaa02c,1673978094,KJFK,1673986953,KTPA,JBU125  ,1782,178,3683.0,113.0,0,8
a85887,1673978014,KJFK,1673985328,KATL,JBU2719 ,2205,201,1605.0,53.0,0,22
a85c8d,1673977837,KJFK,1673979014,KMMU,N638MF  ,4014,186,3207.0,362.0,1,5
a56e48,1673977695,KJFK,1673980109,,RPA4498 ,1721,255,,,0,0
a74923,1673977620,KJFK,1673987639,,JBU869  ,1977,178,,,0,0
a1be10,1673977549,KJFK,1673984735,KORD,RPA5719 ,1868,163,1480.0,77.0,0,5
a7b832,1673977263,KJFK,1673987039,,JBU337  ,2310,209,,,0,0
ac2952,1673977178,KJFK,1673984487,KATL,DAL716  ,2039,171,1778.0,53.0,0,21
a449f1,1673977106,KJFK,1673985375,KF45,DAL1261 ,2069,148,6209.0,1128.0,0,8
a022c4,1673976866,KJFK,1673985656,KFLL,DAL1417 ,1803,201,4256.0,142.0,0,4
a39630,1673976610,KJFK,1673985821,KMCO,DAL1406 ,1905,232,3568.0,24.0,0,6
a51425,1673976413,KJFK,1673981542,KCMH,RPA4305 ,2160,117,1238.0,109.0,0,13
ac7c67,1673976311,KJFK,1673978818,KITH,EDV4760 ,1467,178,8669.0,503.0,0,12
a19d0d,1673976240,KJFK,1673984803,KFLL,JBU1601 ,1620,300,2794.0,65.0,0,4
a491fb,1673976160,KJFK,1673996276,KLAX,DAL536  ,1668,209,3752.0,175.0,0,7
a14c9b,1673976100,KJFK,1673984243,KMCO,JBU83   ,2043,201,3122.0,24.0,0,5
a8b8ba,1673976034,KJFK,1673990308,KDEN,JBU1497 ,1953,171,5619.0,165.0,0,20
a18380,1673975956,KJFK,1673980498,KRDU,EDV4832 ,1620,186,2615.0,88.0,0,6
a4da13,1673975876,KJFK,1673977777,KORH,RPA4334 ,1057,186,643.0,88.0,0,10
a03235,1673975827,KJFK,1673996100,KHHR,AAL331  ,1777,163,3156.0,139.0,0,7
a928da,1673975229,KJFK,1673976171,KLDJ,N69F    ,5135,239,2817.0,206.0,1,5
adc238,1673975021,KJFK,1673995430,KHHR,JBU2223 ,1986,133,3083.0,147.0,0,7
a7de93,1673974920,KJFK,1673981536,KSAV,EDV5139 ,1604,194,3143.0,114.0,0,3
a01a4e,1673974858,KJFK,1673977842,KMVY,KAP16   ,2303,239,2713.0,253.0,0,5
a32acf,1673974682,KJFK,1673983612,KMIA,DAL1368 ,1913,194,3338.0,81.0,0,5
4cc575,1673974560,KJFK,1673992405,BIKF,ICE762  ,1316,186,1342.0,16.0,0,0
accd10,1673974260,KJFK,1673993503,KPDX,ASA19   ,2048,125,2945.0,36.0,0,24
aa099e,1673974190,KJFK,1673983939,,JBU1051 ,1873,163,,,0,0
a449e5,1673974102,KJFK,1673983988,MBPV,DAL1891 ,2552,201,339.0,35.0,0,1
a9f30b,1673973955,KJFK,1673975847,KMDT,FDX2752 ,1167,224,3155.0,179.0,0,16
a72b6b,1673973793,KJFK,1673987543,TNCA,JBU757  ,2196,194,2443.0,80.0,0,0
a07fa6,1673973715,KJFK,1673977929,OI62,RPA4626 ,1462,201,3243.0,1935.0,0,16
ac3beb,1673973649,KJFK,1673990178,KSLC,DAL402  ,2050,163,4316.0,235.0,0,3
aca5e5,1673973536,KJFK,1673991897,KLAS,DAL496  ,2031,201,1237.0,5.0,0,4
a3c246,1673973278,KJFK,1673981964,KTPA,DAL1241 ,1936,201,3980.0,83.0,0,8
aafca8,1673973140,KJFK,1673990091,KSLC,JBU871  ,1936,156,4846.0,266.0,0,3
ad01c0,1673973049,KJFK,1673978044,KDTW,EDV5554 ,1153,209,5171.0,344.0,0,8
ad0b73,1673972949,KJFK,1673983197,KFAR,LN94GP  ,2378,163,6517.0,357.0,0,18
a1a3cc,1673972713,KJFK,1673980967,FD38,JBU1853 ,1815,140,8848.0,763.0,0,7
a17c12,1673972643,KJFK,1673974808,KBWI,EDV5323 ,2371,285,1418.0,92.0,0,5
a15052,1673972550,KJFK,1673975891,KBUF,JBU2602 ,1730,217,275.0,98.0,0,15
acb5ac,1673972529,KJFK,1673978318,KJFK,N918PD  ,11544,125,9909.0,117.0,0,2
a32bf5,1673972475,KJFK,1673981874,,AAL816  ,2219,186,,,0,0
a20347,1673972400,KJFK,1673974676,KBOS,RPA5606 ,1722,194,7281.0,428.0,0,2
a96ba2,1673972319,KJFK,1673982934,MDLL,JBU1009 ,2093,125,6973.0,1124.0,0,5
aa5b92,1673972101,KJFK,1673980821,KMIA,AAL315  ,1939,156,4519.0,142.0,0,5
a39d95,1673971890,KJFK,1673979982,KMCO,DAL1524 ,2310,201,3468.0,24.0,0,6
a57f7d,1673971772,KJFK,1673978783,KIND,RPA4638 ,1940,148,4435.0,259.0,0,28
a3a575,1673971195,KJFK,1673975535,KRDU,JBU285  ,1620,163,2367.0,50.0,0,6
ad8836,1673971092,KJFK,1673981837,TJSJ,JBU2903 ,2059,178,5134.0,180.0,0,1
a928da,1673970482,KJFK,1673971463,KJFK,N69F    ,4785,239,4457.0,148.0,1,3
a88774,1673970338,KJFK,1673978875,KTPA,JBU2725 ,2043,171,3710.0,98.0,0,8
a01112,1673970174,KJFK,1673990128,KLAX,AAL3    ,1935,148,3473.0,68.0,0,7
ad1927,1673970114,KJFK,1673984502,KSAT,JBU725  ,2054,148,2419.0,96.0,0,11
a3e011,1673970005,KJFK,1673972629,KSYR,EDV5350 ,1368,156,4101.0,237.0,0,14
a849ab,1673969947,KJFK,1673978835,FD20,JBU1529 ,1930,163,2734.0,1859.0,0,13
a1a0a1,1673969724,KJFK,1673983843,,JBU1817 ,2003,156,,,0,0
a486be,1673969603,KJFK,1673975664,KCVG,ABX880  ,1427,217,1731.0,100.0,0,12
a14fe0,1673969505,KJFK,1673988687,KLAX,DAL999  ,1956,156,3238.0,152.0,0,7
a5255a,1673969431,KJFK,1673974015,KRDU,RPA4307 ,1641,178,2310.0,42.0,0,6
ad935b,1673969104,KJFK,1673977797,KFLL,JBU2201 ,1901,178,2876.0,58.0,0,4
a93d7c,1673969018,KJFK,1673973190,OI62,EDV4946 ,1397,163,3256.0,1912.0,0,17
a8a017,1673968964,KJFK,1673989178,KBUR,JBU459  ,1964,156,1175.0,21.0,0,5
a34215,1673968894,KJFK,1673972963,7PS7,EDV5174 ,1688,217,5884.0,403.0,0,13
a7e5c1,1673968831,KJFK,1673979149,,JBU1869 ,1972,140,,,0,0
a25238,1673968770,KJFK,1673972153,KBUF,JBU1602 ,1985,232,563.0,82.0,0,15
a98445,1673968710,KJFK,1673977721,KMIA,JBU2593 ,2165,156,3221.0,66.0,0,5
a30d6b,1673968640,KJFK,1673973911,KCMH,SKW3984 ,1562,217,1139.0,86.0,0,13
a1373d,1673968551,KJFK,1673989393,KSFO,DAL719  ,2098,140,221.0,26.0,0,5
a928da,1673968525,KJFK,1673969474,KJFK,N69F    ,5186,209,4484.0,148.0,1,3
ad3581,1673968473,KJFK,1673981681,,JBU881  ,2187,117,,,0,0
a8d5bd,1673968398,KJFK,1673973590,KCLT,AAL311  ,1901,201,5743.0,252.0,0,5
a35701,1673968323,KJFK,1673970921,KPWM,EDV5094 ,1149,163,13609.0,837.0,0,8
a2af3e,1673968276,KJFK,1673974733,KIND,EDV4864 ,1468,171,5462.0,320.0,0,27
a299c8,1673968212,KJFK,1673976555,KMCO,JBU1083 ,2037,156,3410.0,16.0,0,5
a7167f,1673968133,KJFK,1673975990,,JBU1533 ,2225,171,,,0,0
a4f414,1673968055,KJFK,1673976047,KBNA,RPA4615 ,1473,178,2134.0,46.0,0,5
a198ed,1673968009,KJFK,1673978033,MBPV,JBU255  ,2116,209,313.0,35.0,0,1
adc5ff,1673967780,KJFK,1673987966,KHHR,JBU523  ,1986,117,3207.0,124.0,0,7
ac878c,1673967304,KJFK,1673970735,KRIC,EDV5228 ,1287,156,1969.0,86.0,0,11
a6ce58,1673966931,KJFK,1673969305,,EDV5432 ,2347,194,,,0,0
a1c935,1673966845,KJFK,1673970087,KDCA,RPA5661 ,2170,125,3605.0,193.0,0,4
ad2095,1673966460,KJFK,1673987215,KSFO,JBU115  ,1169,224,226.0,34.0,0,5
a73a47,1673966423,KJFK,1673975448,KSRQ,JBU163  ,2954,156,1061.0,32.0,0,3
a37a3f,1673966401,KJFK,1673968612,KBOS,JBU2718 ,1131,194,8059.0,458.0,0,2
a38633,1673966291,KJFK,1673975104,KMIA,AAL449  ,1267,163,4045.0,104.0,0,5
a04641,1673966214,KJFK,1673986874,KSNA,AAL933  ,1216,178,2831.0,120.0,0,2
aded77,1673966123,KJFK,1673975265,,JBU1851 ,829,194,,,0,0
c0670f,1673966052,KJFK,1673969908,CYOW,ASP642  ,531,232,3819.0,198.0,0,5
a6c3ca,1673965970,KJFK,1673986123,KLAX,JBU1143 ,1416,140,2769.0,30.0,0,7
a276dd,1673965966,KJFK,1673973502,KBNA,SKW3541 ,2809,133,2223.0,46.0,0,5
c0208a,1673965819,KJFK,1673988758,EGNX,CJT367  ,1448,209,1810.0,226.0,0,3
a31122,1673965750,KJFK,1673972925,KORD,SKW3979 ,1209,163,1472.0,84.0,0,5
a9bd9a,1673965646,KJFK,1673974089,KMIA,AAL1610 ,1132,178,3860.0,89.0,0,5
a8c397,1673965471,KJFK,1673973593,,FDX442  ,1988,171,,,0,0
a1ff83,1673965426,KJFK,1673967955,VT48,JBU1634 ,925,156,11164.0,556.0,0,17
a491f1,1673965350,KJFK,1673979503,KDEN,DAL936  ,2397,277,8125.0,295.0,0,21
a01f13,1673965350,KJFK,1673976029,KMSY,DAL1579 ,2529,194,1443.0,1.0,0,5
a37b0c,1673965269,KJFK,1673972277,KORD,AAL2819 ,1421,156,1477.0,77.0,0,5
