icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount,date,datetime_x,tempmax_x,tempmin_x,humidity_x,conditions_x,description_x,datetime_y,tempmax_y,tempmin_y,humidity_y,conditions_y,description_y
a4eb80,1615491711,PANC,1615513224,KJFK,GTI8792 ,3144.0,144.0,4164,117,9,2,2021-03-12,,,,,,,,,,,,
a54fb5,1615502836,KDAL,1615513044,KJFK,N441QC  ,1262.0,141.0,2828,11,1,2,2021-03-12,,,,,,,,,,,,
c059d2,1615506428,TXKF,1615512868,KJFK,CJT246  ,771.0,133.0,2901,26,0,1,2021-03-12,,,,,,,,,,,,
8990d9,1615462456,RCTP,1615512758,KJFK,EVA032  ,4754.0,447.0,3391,34,0,2,2021-03-12,,,,,,,,,,,,
ac0a22,1615499233,KPHX,1615512693,KJFK,AAL2339 ,1155.0,141.0,3455,49,2,2,2021-03-12,,,,,,,,,,,,
ab92c4,1615506369,KATL,1615512528,KJFK,DAL429  ,1809.0,75.0,2977,18,2,1,2021-03-12,,,,,,,,,,,,
a1a435,1615502126,Unknown,1615512257,KJFK,JBU480  ,1636.0,115.0,2620,3,0,1,2021-03-12,,,,,,,,,,,,
a3b86c,1615504178,Unknown,1615512086,KJFK,DAL1373 ,1636.0,115.0,2747,3,0,1,2021-03-12,,,,,,,,,,,,
ac5fad,1615509333,Unknown,1615511936,KJFK,DAL1818 ,1636.0,115.0,3202,34,0,1,2021-03-12,,,,,,,,,,,,
a1b2a8,1615509707,Unknown,1615511848,KJFK,JBU1528 ,1636.0,115.0,3440,49,0,2,2021-03-12,,,,,,,,,,,,
a988f0,1615497729,KLAS,1615511729,KJFK,DAL325  ,985.0,13.0,3545,64,1,2,2021-03-12,,,,,,,,,,,,
ab0e4c,1615501479,Unknown,1615511659,KJFK,AAL496  ,1636.0,115.0,2967,18,0,1,2021-03-12,,,,,,,,,,,,
